car_brand;body_type;condition;num_seats;num_doors;mileage;first_reg;power_kW;transmission;displacement;fuel;fuel_eff;color;seller;brand;model;model_details;price;year_built;num_owners;co2_emission_gpkm;fuel_eff_combi_lpkm;fuel_eff_city_lpkm;fuel_eff_highway_lpkm
opel;SUV;Used_cars;5;5;1000;06/2021;147;Automatic;1598.0;Super95;1,5 l/100 km (komb.);White;Retailer;Opel ;Grandland X;Ultimate Plug-in-Hybrid 4 1.6 Turbo Hybrid EU6d LE;43638;2021;1;34;1;0;0
opel;Van;Used_cars;5;4;7492;02/2021;130;Automatic;1997.0;Diesel_PF;5,5 l/100 km (komb.)5,9 l/100 km (innerorts)5,3 l/100 km (außerorts);White;Retailer;Opel ;Zafira;Life 2.0 D L Selection;43990;2021;1;146;5;5;5
opel;Van;Annual_cars;6;4;1445;09/2021;106;Manual;1997.0;Diesel_PF;5,7 l/100 km (komb.)6,2 l/100 km (innerorts)5,4 l/100 km (außerorts);White;Retailer;Opel ;Zafira Life;Tourer M 2.0 D  AZV Leder Navi StandHZG;44500;2021;1;151;5;6;5
opel;Kombi;Demonstration_cars;5;5;610;05/2021;169;Automatic;1998.0;Super95;7 l/100 km (komb.)8,9 l/100 km (innerorts)5,9 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;GSi ST, 4x4,Leder,9-G-AT,Kamera360,GSi-Sitze;40990;2021;1;194;7;8;5
opel;Limousine;Annual_cars;5;5;15081;04/2021;169;Automatic;1998.0;Super95_E10;7 l/100 km (komb.)8,8 l/100 km (innerorts)5,9 l/100 km (außerorts);Silver;Retailer;Opel ;Insignia;B GSport 2.0 4x4 GSi *Schiebedach*AGR*;42900;2021;1;159;7;8;5
opel;Kombi;Demonstration_cars;5;5;100;11/2021;147;Automatic;1998.0;Super95;6,3 l/100 km (komb.)8,8 l/100 km (innerorts)4,9 l/100 km (außerorts);Red;Retailer;Opel ;Insignia;ST 2.0 6 J. Händlergarantie inkl 3 Insp.;44990;2021;1;146;6;8;4
opel;Van;Used_cars;7;5;12750;05/2021;130;Automatic;1997.0;Diesel_PF;5,4 l/100 km (komb.)6,2 l/100 km (innerorts)5 l/100 km (außerorts);Grey;Retailer;Opel ;Zafira Life;INNO. M 2.0 Leder  Massages. Pano.Da. HUD ACC Rück;48450;2020;1;143;5;6;5
opel;Kombi;Demonstration_cars;5;5;1377;11/2021;128;Automatic;1998.0;Diesel_PF;5,1 l/100 km (komb.)6,3 l/100 km (innerorts)4,3 l/100 km (außerorts);Brown;Retailer;Opel ;Insignia;B ST 2.0D AT Ultimate *Alcantara/Park&Go*;41925;2021;1;133;5;6;4
opel;SUV;Annual_cars;5;5;5000;04/2021;221;Automatic;1598.0;Super95_91;5,5 l/100 km (komb.)6,2 l/100 km (innerorts)4,4 l/100 km (außerorts);Red;Retailer;Opel ;Grandland X;Innovation Plug-In DAB|PDC|SHZ|;41960;2021;1;126;5;6;4
opel;Kombi;Used_cars;5;4;6062;02/2021;169;Automatic;1998.0;Super95;8,6 l/100 km (komb.)11,2 l/100 km (innerorts)7,1 l/100 km (außerorts);Grey;Retailer;Opel ;Insignia;Sports Tourer 2.0 Turbo GSi 4x4 Aut.;40380;2021;2;195;8;11;7
opel;Van;Annual_cars;9;4;6000;06/2021;106;Automatic;1997.0;Diesel;5,1 l/100 km (komb.)5,5 l/100 km (innerorts)4,8 l/100 km (außerorts);Grey;Retailer;Opel ;Vivaro;Kombi L3 AUTOMATIK+9 SITZE+NAVI+KLIMA+PDC;40945;2021;1;187;5;5;4
opel;SUV;Demonstration_cars;5;5;3650;09/2021;221;Automatic;1598.0;Super95_91;1,5 l/100 km (komb.);Black;Retailer;Opel ;Grandland X;Hybrid4 Ultimate Uni-Kabel+On-Board-Charger;42990;2021;1;34;1;0;0
opel;SUV;Used_cars;5;5;5412;07/2021;221;Automatic;1598.0;Super95_E10;1,5 l/100 km (komb.);White;Retailer;Opel ;Grandland X;Ultimate Plug-in-Hybrid AHK TEMP ALARM;41500;2021;1;34;1;0;0
opel;Kombi;Annual_cars;5;5;6950;08/2021;169;Automatic;1998.0;Super95_PF;7 l/100 km (komb.)8,8 l/100 km (innerorts)6 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;B Sports Tourer GSi 4x4 Klima Navi Rückfahrkamera;43990;2021;2;161;7;8;6
opel;SUV;Demonstration_cars;5;5;1000;04/2021;221;Automatic;1598.0;Super95_E10;5,5 l/100 km (komb.)4,4 l/100 km (innerorts)6,2 l/100 km (außerorts);Black;Retailer;Opel ;Grandland X;Hybrid 4 Adaptives Fahrlicht, Navi;43590;2021;1;34;5;4;6
opel;Kombi;Demonstration_cars;5;5;2900;12/2021;169;Automatic;1998.0;Super95_E10;8,8 l/100 km (komb.)12,3 l/100 km (innerorts)7,5 l/100 km (außerorts);Red;Retailer;Opel ;Insignia;B Sports Tourer 2.0 SHT 4x4 GSi 4x4;48990;2021;1;5;8;12;7
opel;Limousine;Used_cars;5;5;4900;08/2021;169;Automatic;1998.0;Super95;7 l/100 km (komb.)8,8 l/100 km (innerorts)5,9 l/100 km (außerorts);Grey;Retailer;Opel ;Insignia;"GSi *Neupreis € 55.000; Alcantara*";44440;2021;1;159;7;8;5
opel;Limousine;Demonstration_cars;5;5;5000;11/2021;169;Automatic;1998.0;Super95;7 l/100 km (komb.)8,8 l/100 km (innerorts)5,9 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;GSI Anhängerzug inkl. Winterräder;49990;2021;1;159;7;8;5
opel;SUV;Used_cars;5;4;5608;06/2021;133;Automatic;1598.0;Super95_91;1,5 l/100 km (komb.);White;Retailer;Opel ;Grandland X;Ultimate (224PS) Navi, 360°, LED;42900;2021;1;35;1;0;0
opel;Super95;Annual_cars;8;4;9734;05/2021;130;Automatic;1997.0;Diesel_PF;5,5 l/100 km (komb.)5,9 l/100 km (innerorts)5,3 l/100 km (außerorts);Black;Retailer;Opel ;Zafira Life;2.0D AT8 Edition M (L2) HeadUp Navi PDC;48744;2021;1;145;5;5;5
opel;Limousine;Demonstration_cars;5;5;100;12/2021;169;Automatic;0.0;Super95;7 l/100 km (komb.)8,8 l/100 km (innerorts)5,9 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;Grand Sport GSi 2.0/Automatik/Navi/Parkpilot/Intel;43490;2021;1;159;7;8;5
opel;SUV;Demonstration_cars;5;5;19500;01/2021;221;Automatic;1598.0;Super95_91;1,5 l/100 km (komb.);Blue;Retailer;Opel ;Grandland X;Ultimate Plug-In Hybrid4 4x4 Automatik;44890;2021;1;34;1;0;0
opel;Kombi;Annual_cars;5;5;16500;05/2021;169;Automatic;1998.0;Super95_PF;7 l/100 km (komb.)8,8 l/100 km (innerorts)6 l/100 km (außerorts);White;Retailer;Opel ;Insignia;ST GSi 4x4 AT,Navi,HUD,Matrix,Sound, Klima Navi;44990;2021;1;161;7;8;6
opel;Kombi;One_day_registered_cars;5;5;0;07/2021;128;Manual;1955.0;Diesel_PF;4,2 l/100 km (komb.)5,3 l/100 km (innerorts)3,5 l/100 km (außerorts);Silver;Retailer;Opel ;Insignia;Sports Tourer Elegance Navi Kamera;40980;2021;1;109;4;5;3
opel;Limousine;Used_cars;5;5;5000;12/2021;125;Automatic;1998.0;Super95_E10;6,4 l/100 km (komb.)7,9 l/100 km (innerorts)5,4 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;Ultimate;41900;2021;1;145;6;7;5
opel;Limousine;Demonstration_cars;5;5;4900;06/2021;169;Automatic;1998.0;Super95_PF;7 l/100 km (komb.)8,8 l/100 km (innerorts)6,9 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;Grand Sport 2.0 Direct InjectionTurbo Aut GSI;47990;2021;1;159;7;8;6
opel;Limousine;One_day_registered_cars;5;5;20;09/2021;128;Automatic;2000.0;Diesel_PF;4 l/100 km (komb.)5 l/100 km (innerorts)3 l/100 km (außerorts);Blue;Retailer;Opel ;Insignia;Grand Sport GS Line Plus Automatik Abstandstemp...;42338;2021;1;112;4;5;3
opel;SUV;Demonstration_cars;5;5;11124;06/2021;147;Automatic;1598.0;Super95_E10_91;5,5 l/100 km (komb.)4,4 l/100 km (innerorts)6,2 l/100 km (außerorts);Grey;Retailer;Opel ;Grandland X;Ultimate 1.6 +Hybrid+4X4+AGR+LEDER+NAV;41780;2021;1;126;5;4;6
opel;Limousine;Annual_cars;5;5;7000;09/2021;169;Automatic;1998.0;Super95_91_PF;7,1 l/100 km (komb.)9,1 l/100 km (innerorts)5,9 l/100 km (außerorts);Red;Retailer;Opel ;Insignia;GS GSi 2.0 T 4x4 S/S Opel  GS GSI 2.0 T 4x4 Navi+A;44990;2021;1;161;7;9;5
opel;SUV;Demonstration_cars;5;5;4700;05/2021;221;Automatic;1598.0;Super95_E10;1,5 l/100 km (komb.);Grey;Retailer;Opel ;Grandland X;Hybrid4 Ultimate;42990;2021;1;36;1;0;0
opel;SUV;Used_cars;5;5;100;04/2021;147;Automatic;1598.0;Super95;1,5 l/100 km (komb.);Black;Retailer;Opel ;Grandland X;Ultimate Plug-in-Hybrid 1.6 Turbo EU6d Leder Navi;44950;2021;1;34;1;0;0
opel;Limousine;Demonstration_cars;5;5;5000;10/2021;169;Automatic;1998.0;Super98_E10;7 l/100 km (komb.)8,8 l/100 km (innerorts)5,9 l/100 km (außerorts);Red;Retailer;Opel ;Insignia;B Grand Sport 2.0 GSI 4x4 *ACC*Head.up*Navi/DAB*Si;44375;2021;1;159;7;8;5
opel;SUV;Used_cars;5;5;4500;03/2021;221;Automatic;1598.0;Super95_PF;1,5 l/100 km (komb.)0 l/100 km (innerorts)0 l/100 km (außerorts);Grey;Retailer;Opel ;Grandland X;Plug-in-Hybrid4 1.6 DI Start/Stop Aut Ultimate;43990;2021;1;34;1;0;0
opel;Limousine;Annual_cars;5;5;10;05/2021;147;Automatic;1998.0;Super95_91;6,4 l/100 km (komb.)8,8 l/100 km (innerorts)5 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;B Grand Sport 2.0 SHT GS Line Plus LED;42990;2021;1;146;6;8;5
opel;Limousine;One_day_registered_cars;5;5;100;11/2021;169;Automatic;1998.0;Super95_PF;7 l/100 km (komb.)8,8 l/100 km (innerorts)5,9 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;B Grand Sport GSi 4x4 ´´Leder/Massage´´;43450;2021;1;159;7;8;5
opel;Kombi;Demonstration_cars;5;5;10500;09/2021;169;Automatic;1998.0;Super95;7 l/100 km (komb.)8,8 l/100 km (innerorts)6 l/100 km (außerorts);White;Retailer;Opel ;Insignia;B Sports Tourer 2.0 GSi 4x4 Schiebedach;45450;2021;1;161;7;8;6
opel;Limousine;Annual_cars;5;5;20266;09/2021;128;Automatic;1995.0;Diesel_PF;4,6 l/100 km (komb.)5,6 l/100 km (innerorts)4 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;B Grand Sport 2.0 CDTI GS Line Plus (EURO 6d) Incl;42990;2021;1;121;4;5;4
opel;Kombi;Demonstration_cars;5;5;2900;12/2021;169;Automatic;1998.0;Super95_E10;8,8 l/100 km (komb.)12,3 l/100 km (innerorts)7,5 l/100 km (außerorts);White;Retailer;Opel ;Insignia;B Sports Tourer 2.0 SHT 4x4 GSi 4x4;48990;2021;1;5;8;12;7
opel;SUV;Demonstration_cars;5;5;2804;11/2021;147;Automatic;1598.0;Super95;5,5 l/100 km (komb.)4,4 l/100 km (innerorts)6,2 l/100 km (außerorts);Grey;Retailer;Opel ;Grandland;X Ultimate Hybrid **IntelliLux/Navi/Sitzh**;41925;2021;1;126;5;4;6
opel;Van;Used_cars;8;4;22223;05/2021;107;Automatic;2000.0;Diesel;6,7 l/100 km (komb.)7,9 l/100 km (innerorts)6 l/100 km (außerorts);Brown;Retailer;Opel ;Zafira Life;Edition L +8S+AHK AUTOMATIK+NAVI+;43229;2021;1;175;6;7;6
opel;SUV;Demonstration_cars;5;5;5000;11/2021;147;Automatic;1598.0;Super95_E10_PF;1,5 l/100 km (komb.);Black;Retailer;Opel ;Grandland X;Ultimate Plug-in-Hybrid 1,6l Turbo    -EU6d-T-;48890;2020;1;34;1;0;0
opel;Limousine;Demonstration_cars;5;5;1500;12/2021;169;Automatic;1998.0;Super95;7 l/100 km (komb.)8,8 l/100 km (innerorts)5,9 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;GSi;47490;2021;1;159;7;8;5
opel;Kombi;Demonstration_cars;5;5;1560;11/2021;128;Automatic;1955.0;Diesel_PF;6,6 l/100 km (komb.)6,9 l/100 km (innerorts)5,7 l/100 km (außerorts);Grey;Retailer;Opel ;Insignia;Sports Tourer 2.0 Diesel 4x4 Aut. Ultimate;44990;2021;1;175;6;6;5
opel;Kombi;Annual_cars;5;5;3857;06/2021;169;Automatic;1998.0;Super95_E10_PF;7 l/100 km (komb.)8,8 l/100 km (innerorts)6 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;ST 2.0T AT9 4x4 GSi Matrix Alcantara Navi;42873;2021;1;0;7;8;6
opel;Kombi;Used_cars;5;4;4850;08/2021;169;Automatic;1998.0;Super95_91;7 l/100 km (komb.)8,8 l/100 km (innerorts)6 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;B Sports Tourer GSi 4x4;41295;2021;1;161;7;8;6
opel;Super95;Annual_cars;8;4;1912;12/2021;106;Manual;1997.0;Diesel_PF;5,7 l/100 km (komb.)6,2 l/100 km (innerorts)5,4 l/100 km (außerorts);Grey;Retailer;Opel ;Zafira Life;2.0 D M Edition L2 8-Sitze Navi AHK;49743;2021;1;135;5;6;5
opel;Kombi;Demonstration_cars;5;5;2500;12/2021;128;Automatic;1996.0;Diesel;5,2 l/100 km (komb.)7,3 l/100 km (innerorts)4,3 l/100 km (außerorts);White;Retailer;Opel ;Insignia;2.0d ULTIMATE Navigation, 20'' LM, Head-Up-Display;45990;2021;1;137;5;7;4
opel;Van;Annual_cars;9;4;6170;02/2021;130;Automatic;1997.0;Diesel_PF;5,5 l/100 km (komb.)5,9 l/100 km (innerorts)5,3 l/100 km (außerorts);White;Retailer;Opel ;Zafira Life;2.0D AT8 Selection L (L3) AHZV HeadUp Navi;44874;2021;1;145;5;5;5
opel;Limousine;Demonstration_cars;5;5;10000;09/2021;169;Automatic;1996.0;Super95;7 l/100 km (komb.)8,8 l/100 km (innerorts)5,5 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;2.0 Grand Sport GSI Headup-Display, LED-Scheinwerf;45990;2021;1;192;7;8;5
opel;Limousine;One_day_registered_cars;5;5;2;12/2021;125;Automatic;1998.0;Super95;6,4 l/100 km (komb.)7,9 l/100 km (innerorts)5,4 l/100 km (außerorts);Brown;Retailer;Opel ;Insignia;GS Ultimate Automatik Park&Go/ Navi;40999;2021;1;145;6;7;5
opel;Kombi;Used_cars;5;5;10;05/2021;169;Automatic;1998.0;Super95_E10;7 l/100 km (komb.)8,8 l/100 km (innerorts)6 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;2.0 Turbo GSi 4x4;44890;2021;1;161;7;8;6
opel;Limousine;Demonstration_cars;5;4;8000;04/2021;169;Automatic;1998.0;Super95_91;7,1 l/100 km (komb.)9,1 l/100 km (innerorts)5,9 l/100 km (außerorts);Black;Retailer;Opel ;Insignia;GSI 2.0 169KW FACELIFT PERFORMANCE;42550;2021;1;161;7;9;5
opel;SUV;Used_cars;5;5;954;08/2021;221;Automatic;1598.0;Super95_E10_PF;1,5 l/100 km (komb.);Red;Retailer;Opel ;Grandland X;Hybrid 4 Elegance incl. BAFA Navi;41100;2021;1;34;1;0;0
opel;Limousine;Demonstration_cars;5;5;8700;07/2021;169;Automatic;1998.0;Super95_E10;7 l/100 km (komb.)8,8 l/100 km (innerorts)5,9 l/100 km (außerorts);White;Retailer;Opel ;Insignia;Grand Sport 2.0 GSI 4x4, Klimaautomatik,Regensens.;44990;2021;1;159;7;8;5
opel;Kombi;Used_cars;9;4;10500;02/2021;130;Automatic;1997.0;Diesel_PF;5,4 l/100 km (komb.)6,2 l/100 km (innerorts)5 l/100 km (außerorts);White;Retailer;Opel ;Zafira Life;2.0 D L Automatik Navi - Head-Up - Rückfahrkamera;44550;2021;1;143;5;6;5
opel;Limousine;Demonstration_cars;5;5;4145;02/2021;147;Automatic;1598.0;Super95;6,7 l/100 km (komb.)8,3 l/100 km (innerorts)5,7 l/100 km (außerorts);White;Retailer;Opel ;Insignia;B Grand Sport Ultimate Automatik Navigation 20''Bi;41580;2019;1;153;6;8;5
opel;Kombi;Used_cars;5;5;12;09/2021;169;Automatic;1998.0;Super95_E10;7 l/100 km (komb.)8,8 l/100 km (innerorts)6 l/100 km (außerorts);Red;Retailer;Opel ;Insignia;ST 2.0 Turbo GSi 4x4;41990;2021;1;161;7;8;6
opel;Kombi;Used_cars;5;5;4736;02/2021;169;Automatic;1998.0;Super95;7 l/100 km (komb.)8,8 l/100 km (innerorts)6 l/100 km (außerorts);Grey;Retailer;Opel ;Insignia;B ST GSi 4x4 2.0 Autom. Kamera Navi (2);45900;2021;1;161;7;8;6
opel;SUV;One_day_registered_cars;5;5;10;10/2021;133;Automatic;1598.0;Super95_E10;5,6 l/100 km (komb.)7 l/100 km (innerorts)4,8 l/100 km (außerorts);White;Retailer;Opel ;Grandland X;1.6 Turbo Start/Stop Ultimate Automatik;41756;2021;1;127;5;7;4
opel;Van;Used_cars;6;5;9971;04/2021;130;Automatic;1997.0;Diesel_PF;5,2 l/100 km (komb.)6,4 l/100 km (innerorts)5,7 l/100 km (außerorts);Grey;Retailer;Opel ;Zafira Life;M 2.0 D Leder AHK Navi Einzelsitze Bi-Xenon PDCv+h;49880;2020;2;149;5;6;5
opel;Limousine;Demonstration_cars;5;5;5000;10/2021;169;Automatic;1998.0;Super98_E10;7 l/100 km (komb.)8,8 l/100 km (innerorts)5,9 l/100 km (außerorts);Red;Retailer;Opel ;Insignia;B Grand Sport 2.0 GSI 4x4 **ACC**Head.up**Navi/DAB;49900;2021;1;159;7;8;5
opel;SUV;Demonstration_cars;5;5;5000;08/2021;147;Automatic;1598.0;Super95_PF;1,5 l/100 km (komb.);Blue;Retailer;Opel ;Grandland X;Plug-in-Hybrid4 1.6 DI Start/Stop Aut;48875;2021;1;34;1;0;0
opel;Van;Used_cars;8;4;15000;07/2021;130;Automatic;2000.0;Diesel;5,4 l/100 km (innerorts)4,8 l/100 km (außerorts);Black;Retailer;Opel ;Zafira Life;ZAFIRA *LIFE 2.0 130kW EDITION L* AUTOMATIK/NAVI;48450;2021;1;133;5;4;0
bmw;Limousine;Used_cars;5;5;5922;02/2021;135;Automatic;1998.0;Super95;6,1 l/100 km (komb.)7,7 l/100 km (innerorts)5,2 l/100 km (außerorts);Grey;Retailer;BMW ;420;i M Sport EU6d Leder LED Navi HUD ACC Rückfahrkam.;43960;2021;1;140;6;7;5
bmw;Kombi;Annual_cars;5;4;28667;06/2021;135;Automatic;1998.0;Super95;6,1 l/100 km (komb.)7 l/100 km (innerorts)5,6 l/100 km (außerorts);White;Retailer;BMW ;320;i A Tou. LuxuryLine LCProf,ACC,LED,AHK,Pano,;41849;2021;1;138;6;7;5
bmw;Limousine;Annual_cars;5;4;15861;04/2021;215;Automatic;1998.0;Super95_PF;1,5 l/100 km (komb.)0 l/100 km (innerorts)0 l/100 km (außerorts);White;Retailer;BMW ;330;e Sport Line AHK HuD Laser PA+ DA Prof. Glasd.;49790;2021;1;35;1;0;0
bmw;Coupe;Annual_cars;4;2;13584;03/2021;250;Automatic;2998.0;Super95_91_PF;7,3 l/100 km (komb.)9,6 l/100 km (innerorts)6 l/100 km (außerorts);Orange;Retailer;BMW ;240;M240i  +M SPORTPAKET+NAVI PRO+HARMAN/KARDON+LED SC;43880;2021;1;168;7;9;6
bmw;Coupe;Used_cars;4;2;13465;07/2021;250;Automatic;2998.0;Super95_E10_PF;7,3 l/100 km (komb.)9,6 l/100 km (innerorts)6 l/100 km (außerorts);White;Retailer;BMW ;240;"M240i Coupe SAG Nav Prof DAB HiFi SHZ PDC 18""LM";43680;2021;1;168;7;9;6
bmw;Limousine;Annual_cars;5;4;17490;03/2021;140;Automatic;1995.0;Diesel;4,3 l/100 km (komb.)5 l/100 km (innerorts)4 l/100 km (außerorts);Blue;Retailer;BMW ;320;d xDrive Lim M Sport ACC RFK LiveCoProf HiFi;43180;2020;1;114;4;5;4
bmw;Kombi;Annual_cars;5;4;28367;08/2021;140;Automatic;1995.0;Diesel;4,2 l/100 km (komb.)4,6 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;BMW ;320;d A M-Sport,LiCoProf,HUD,AHK,ACC,RFK uvm;44849;2021;1;125;4;4;3
bmw;Cabrio;Used_cars;4;2;13990;05/2021;250;Automatic;2993.0;Super95_PF;7,5 l/100 km (komb.)0 l/100 km (innerorts)0 l/100 km (außerorts);Black;Retailer;BMW ;M2;M 240i Sportpaket Cabrio ACC°Rfcam°Surr.HIFI;49400;2021;1;179;7;0;0
bmw;Kombi;Used_cars;5;5;8490;09/2021;135;Automatic;1998.0;Super95;6,1 l/100 km (komb.)7,5 l/100 km (innerorts)5,4 l/100 km (außerorts);Black;Retailer;BMW ;320;i Tour M Sport Leder GSD ACC RFK DAB HiFi 18A;42950;2021;1;140;6;7;5
bmw;SUV;Used_cars;5;5;15000;03/2021;135;Automatic;1998.0;Super95_PF;6,6 l/100 km (komb.)7,8 l/100 km (innerorts)5,9 l/100 km (außerorts);Black;Retailer;BMW ;X3;xDrive 20i Aut. LIVECOPRO~AHK~NAVI~LED~PANO;47748;2021;1;151;6;7;5
bmw;Limousine;Annual_cars;5;4;21969;06/2021;140;Automatic;1995.0;Diesel;4 l/100 km (komb.)4,5 l/100 km (innerorts)3,7 l/100 km (außerorts);Black;Retailer;BMW ;320;d M Sport Aut. Tempom.aktiv 360°Kam. Headup;45830;2021;1;105;4;4;3
bmw;SUV;Annual_cars;5;5;12790;05/2021;140;Automatic;1995.0;Diesel;5,3 l/100 km (komb.)5,8 l/100 km (innerorts)5 l/100 km (außerorts);Grey;Retailer;BMW ;X1;xDrive20d M Sport HuD GSD DAB RFK NaviPlus 19;43690;2021;1;140;5;5;5
bmw;SUV;Annual_cars;5;5;17400;07/2021;170;Automatic;1995.0;Diesel_PF;4,9 l/100 km (komb.)5,5 l/100 km (innerorts)4,5 l/100 km (außerorts);Silver;Retailer;BMW ;X1;xDrive25d xLine, Head-Up, AHK, Komfortzugang, LED;45900;2021;1;128;4;5;4
bmw;Kombi;Annual_cars;5;4;8443;06/2021;140;Automatic;1995.0;Diesel;4,2 l/100 km (komb.)4,6 l/100 km (innerorts)3,9 l/100 km (außerorts);White;Retailer;BMW ;320;"da Touring,LiCoP,ACC,LED,AHK,DAB,Pano,18""LM";45999;2021;1;125;4;4;3
bmw;Coupe;Used_cars;5;5;30400;04/2021;225;Automatic;1998.0;Super95_91;6,8 l/100 km (komb.)8 l/100 km (innerorts)6 l/100 km (außerorts);Grey;Retailer;BMW ;X2 M;35i Head-Up HiFi DAB LED Komfortzg. Shz PDC;44980;2021;1;155;6;8;6
bmw;Kombi;Annual_cars;5;5;7260;03/2021;140;Automatic;1995.0;Diesel_PF;4,5 l/100 km (komb.)4,9 l/100 km (innerorts)4,2 l/100 km (außerorts);Grey;Retailer;BMW ;320;d Touring Aut. M Sport - Mildhybrid -;41290;2021;1;118;4;4;4
bmw;SUV;Annual_cars;5;5;6545;06/2021;141;Automatic;1998.0;Super95_E10_PF;6,3 l/100 km (komb.)7,6 l/100 km (innerorts)5,5 l/100 km (außerorts);Black;Retailer;BMW ;X1;X1 XDRIVE20I AUTO. M SPORT NAVIPLUS LED PANORAMA A;42890;2021;1;144;6;7;5
bmw;Limousine;Used_cars;5;5;10500;08/2021;135;Automatic;1998.0;Super95;6,2 l/100 km (komb.)7,7 l/100 km (innerorts)5,3 l/100 km (außerorts);White;Private;BMW ;320;320i LIMO M PAKET+HEAD UP+ KEYLESS+LASER+CARPLAY;45600;2021;1;124;6;7;5
bmw;SUV;Used_cars;5;5;14088;08/2021;131;Automatic;2000.0;Super95_91;6,1 l/100 km (komb.)7,5 l/100 km (innerorts)5,3 l/100 km (außerorts);Silver;Retailer;BMW ;X2;2L sDrive 20 i Advantage Plus;40190;2021;2;140;6;7;5
bmw;Cabrio;Used_cars;4;2;7400;03/2021;185;Automatic;1998.0;Super95;6,5 l/100 km (komb.)8,1 l/100 km (innerorts)5,5 l/100 km (außerorts);Blue;Retailer;BMW ;230;iA Cabrio M Sport H/K Navi adLED RFK Alarm OpenAir;43775;2021;1;148;6;8;5
bmw;Cabrio;Annual_cars;2;2;8530;02/2021;145;Manual;1998.0;Super95_91;6,9 l/100 km (komb.)9,1 l/100 km (innerorts)5,6 l/100 km (außerorts);Blue;Retailer;BMW ;Z4;sDrive20i EU6d Leder Live Cockpit Prof. HiFi;43850;2021;1;158;6;9;5
bmw;Limousine;Annual_cars;5;4;15931;05/2021;135;Automatic;1998.0;Super95_E10_PF;5,3 l/100 km (komb.)6,6 l/100 km (innerorts)5,3 l/100 km (außerorts);Grey;Retailer;BMW ;320;iA M Sportpaket UPE 58.770 EUR Navi AHK HiFi;42430;2021;1;120;5;6;5
bmw;Kombi;Annual_cars;5;5;29115;06/2021;140;Automatic;1995.0;Diesel_PF;4,7 l/100 km (komb.)5,3 l/100 km (innerorts)4,3 l/100 km (außerorts);Grey;Retailer;BMW ;320;d xDr.T.M Sport Laser HUD Leder ACC HiFi Park;43900;2021;1;122;4;5;4
bmw;Kombi;Demonstration_cars;5;5;11000;01/2021;140;Automatic;1995.0;Diesel_PF;4,7 l/100 km (komb.)5,3 l/100 km (innerorts)4,4 l/100 km (außerorts);Grey;Retailer;BMW ;320;d Touring Sport Line HiFi DAB LED Klimaaut.;47845;2021;1;123;4;5;4
bmw;Kombi;Annual_cars;5;5;12490;01/2021;140;Automatic;1995.0;Diesel;4,5 l/100 km (komb.)5,1 l/100 km (innerorts)4,1 l/100 km (außerorts);White;Retailer;BMW ;320;d xDrive Tour M Sport AHK DAB ACC RFK LiCoPro;44490;2020;1;117;4;5;4
bmw;Limousine;Used_cars;5;4;3550;07/2021;225;Automatic;1998.0;Super95_91;6,7 l/100 km (komb.)8,2 l/100 km (innerorts)5,9 l/100 km (außerorts);Black;Retailer;BMW ;135;Baureihe 1 Lim. M135 i xDrive;40999;2021;1;155;6;8;5
bmw;Coupe;Annual_cars;5;4;8527;01/2021;140;Automatic;1995.0;Diesel_PF;4,5 l/100 km (komb.)5,1 l/100 km (innerorts)4,2 l/100 km (außerorts);Grey;Retailer;BMW ;220;d xDrive Gran Coupé (M Sport Head-Up HiFi);41500;2021;1;119;4;5;4
bmw;SUV;Annual_cars;5;5;26140;04/2021;170;Automatic;1998.0;Super95;6,5 l/100 km (komb.)7,9 l/100 km (innerorts)5,6 l/100 km (außerorts);White;Retailer;BMW ;X1;xDrive25i xLine AHK Pano LED DA PA PDC;43990;2021;1;148;6;7;5
bmw;Kombi;Annual_cars;5;5;20074;02/2021;135;Automatic;1998.0;Super95_91;5,7 l/100 km (komb.)7 l/100 km (innerorts)5 l/100 km (außerorts);Black;Retailer;BMW ;520;i Touring Luxury Line Head-Up HiFi DAB WLAN;46990;2021;1;131;5;7;5
bmw;Coupe;Used_cars;4;2;7946;04/2021;135;Automatic;1998.0;Super95_91;5,3 l/100 km (komb.)6,6 l/100 km (innerorts)4,6 l/100 km (außerorts);Black;Retailer;BMW ;420;i Coupé M Sport Head-Up HK HiFi DAB Shz;47990;2021;1;122;5;6;4
